Train for 937 steps, validate for 117 steps
 99/937 [==>...........................] - ETA: 6:57 - loss: 1.5993e-04 - accuracy: 0.9999For batch 99, loss is  0.0000.
100/937 [==>...........................] - ETA: 6:56 - loss: 1.5850e-04 - accuracy: 0.9999For batch 100, loss is  0.0000.
101/937 [==>...........................] - ETA: 6:55 - loss: 1.5725e-04 - accuracy: 0.9999For batch 101, loss is  0.0000.
102/937 [==>...........................] - ETA: 6:55 - loss: 1.5602e-04 - accuracy: 0.9999For batch 102, loss is  0.0000.
103/937 [==>...........................] - ETA: 6:54 - loss: 1.5467e-04 - accuracy: 0.9999For batch 103, loss is  0.0001.
104/937 [==>...........................] - ETA: 6:54 - loss: 1.5377e-04 - accuracy: 0.9999For batch 104, loss is  0.0000.
105/937 [==>...........................] - ETA: 6:53 - loss: 1.5245e-04 - accuracy: 0.9999For batch 105, loss is  0.0001.
106/937 [==>...........................] - ETA: 6:53 - loss: 1.5166e-04 - accuracy: 0.9999For batch 106, loss is  0.0001.
107/937 [==>...........................] - ETA: 6:52 - loss: 1.5094e-04 - accuracy: 0.9999For batch 107, loss is  0.0003.
108/937 [==>...........................] - ETA: 6:52 - loss: 1.5196e-04 - accuracy: 0.9999For batch 108, loss is  0.0000.
109/937 [==>...........................] - ETA: 6:51 - loss: 1.5102e-04 - accuracy: 0.9999For batch 109, loss is  0.0000.
110/937 [==>...........................] - ETA: 6:50 - loss: 1.4999e-04 - accuracy: 0.9999For batch 110, loss is  0.0000.
111/937 [==>...........................] - ETA: 6:50 - loss: 1.4904e-04 - accuracy: 0.9999For batch 111, loss is  0.0001.
112/937 [==>...........................] - ETA: 6:49 - loss: 1.4898e-04 - accuracy: 0.9999For batch 112, loss is  0.0000.
113/937 [==>...........................] - ETA: 6:49 - loss: 1.4801e-04 - accuracy: 0.9999For batch 113, loss is  0.0000.
114/937 [==>...........................] - ETA: 6:48 - loss: 1.4676e-04 - accuracy: 0.9999For batch 114, loss is  0.0000.
115/937 [==>...........................] - ETA: 6:48 - loss: 1.4559e-04 - accuracy: 0.9999For batch 115, loss is  0.0000.
116/937 [==>...........................] - ETA: 6:47 - loss: 1.4439e-04 - accuracy: 0.9999For batch 116, loss is  0.0000.
117/937 [==>...........................] - ETA: 6:47 - loss: 1.4329e-04 - accuracy: 0.9999For batch 117, loss is  0.0000.
118/937 [==>...........................] - ETA: 6:46 - loss: 1.4223e-04 - accuracy: 0.9999For batch 118, loss is  0.0000.
119/937 [==>...........................] - ETA: 6:46 - loss: 1.4124e-04 - accuracy: 0.9999For batch 119, loss is  0.0000.
120/937 [==>...........................] - ETA: 6:45 - loss: 1.4039e-04 - accuracy: 0.9999For batch 120, loss is  0.0000.
121/937 [==>...........................] - ETA: 6:45 - loss: 1.3930e-04 - accuracy: 0.9999For batch 121, loss is  0.0000.
122/937 [==>...........................] - ETA: 6:44 - loss: 1.3825e-04 - accuracy: 0.9999For batch 122, loss is  0.0000.
123/937 [==>...........................] - ETA: 6:43 - loss: 1.3728e-04 - accuracy: 0.9999For batch 123, loss is  0.0000.
124/937 [==>...........................] - ETA: 6:43 - loss: 1.3634e-04 - accuracy: 0.9999For batch 124, loss is  0.0000.
125/937 [===>..........................] - ETA: 6:42 - loss: 1.3543e-04 - accuracy: 0.9999For batch 125, loss is  0.0000.
126/937 [===>..........................] - ETA: 6:42 - loss: 1.3453e-04 - accuracy: 0.9999For batch 126, loss is  0.0000.
127/937 [===>..........................] - ETA: 6:41 - loss: 1.3371e-04 - accuracy: 0.9999For batch 127, loss is  0.0013.
128/937 [===>..........................] - ETA: 6:41 - loss: 1.4294e-04 - accuracy: 0.9999For batch 128, loss is  0.0000.
129/937 [===>..........................] - ETA: 6:40 - loss: 1.4191e-04 - accuracy: 0.9999For batch 129, loss is  0.0001.
130/937 [===>..........................] - ETA: 6:40 - loss: 1.4121e-04 - accuracy: 0.9999For batch 130, loss is  0.0000.
131/937 [===>..........................] - ETA: 6:39 - loss: 1.4022e-04 - accuracy: 0.9999For batch 131, loss is  0.0000.
132/937 [===>..........................] - ETA: 6:39 - loss: 1.3923e-04 - accuracy: 0.9999For batch 132, loss is  0.0000.
133/937 [===>..........................] - ETA: 6:38 - loss: 1.3824e-04 - accuracy: 0.9999For batch 133, loss is  0.0000.
134/937 [===>..........................] - ETA: 6:38 - loss: 1.3744e-04 - accuracy: 0.9999For batch 134, loss is  0.0088.
135/937 [===>..........................] - ETA: 6:37 - loss: 2.0154e-04 - accuracy: 0.9999For batch 135, loss is  0.0001.
136/937 [===>..........................] - ETA: 6:37 - loss: 2.0044e-04 - accuracy: 0.9999For batch 136, loss is  0.0001.
137/937 [===>..........................] - ETA: 6:36 - loss: 1.9973e-04 - accuracy: 0.9999For batch 137, loss is  0.0000.
138/937 [===>..........................] - ETA: 6:36 - loss: 1.9842e-04 - accuracy: 0.9999For batch 138, loss is  0.0000.
139/937 [===>..........................] - ETA: 6:35 - loss: 1.9734e-04 - accuracy: 0.9999For batch 139, loss is  0.0000.
140/937 [===>..........................] - ETA: 6:35 - loss: 1.9610e-04 - accuracy: 0.9999For batch 140, loss is  0.0000.
141/937 [===>..........................] - ETA: 6:34 - loss: 1.9495e-04 - accuracy: 0.9999For batch 141, loss is  0.0001.
142/937 [===>..........................] - ETA: 6:34 - loss: 1.9404e-04 - accuracy: 0.9999For batch 142, loss is  0.0000.
143/937 [===>..........................] - ETA: 6:33 - loss: 1.9287e-04 - accuracy: 0.9999For batch 143, loss is  0.0004.
144/937 [===>..........................] - ETA: 6:32 - loss: 1.9421e-04 - accuracy: 0.9999For batch 144, loss is  0.0010.
145/937 [===>..........................] - ETA: 6:32 - loss: 1.9959e-04 - accuracy: 0.9999For batch 145, loss is  0.0001.
146/937 [===>..........................] - ETA: 6:31 - loss: 1.9909e-04 - accuracy: 0.9999For batch 146, loss is  0.0001.
147/937 [===>..........................] - ETA: 6:31 - loss: 1.9861e-04 - accuracy: 0.9999For batch 147, loss is  0.0000.
148/937 [===>..........................] - ETA: 6:30 - loss: 1.9743e-04 - accuracy: 0.9999For batch 148, loss is  0.0000.
149/937 [===>..........................] - ETA: 6:30 - loss: 1.9622e-04 - accuracy: 0.9999For batch 149, loss is  0.0003.
150/937 [===>..........................] - ETA: 6:29 - loss: 1.9662e-04 - accuracy: 0.9999For batch 150, loss is  0.0000.
151/937 [===>..........................] - ETA: 6:29 - loss: 1.9562e-04 - accuracy: 0.9999For batch 151, loss is  0.0000.
152/937 [===>..........................] - ETA: 6:28 - loss: 1.9462e-04 - accuracy: 0.9999For batch 152, loss is  0.0001.
153/937 [===>..........................] - ETA: 6:28 - loss: 1.9432e-04 - accuracy: 0.9999For batch 153, loss is  0.0001.
154/937 [===>..........................] - ETA: 6:27 - loss: 1.9371e-04 - accuracy: 0.9999For batch 154, loss is  0.0000.
155/937 [===>..........................] - ETA: 6:27 - loss: 1.9257e-04 - accuracy: 0.9999For batch 155, loss is  0.0001.
156/937 [===>..........................] - ETA: 6:26 - loss: 1.9203e-04 - accuracy: 0.9999For batch 156, loss is  0.0000.
157/937 [====>.........................] - ETA: 6:26 - loss: 1.9090e-04 - accuracy: 0.9999For batch 157, loss is  0.0000.
158/937 [====>.........................] - ETA: 6:25 - loss: 1.8991e-04 - accuracy: 0.9999For batch 158, loss is  0.0000.
159/937 [====>.........................] - ETA: 6:25 - loss: 1.8900e-04 - accuracy: 0.9999For batch 159, loss is  0.0000.
160/937 [====>.........................] - ETA: 6:24 - loss: 1.8799e-04 - accuracy: 0.9999For batch 160, loss is  0.0001.
161/937 [====>.........................] - ETA: 6:24 - loss: 1.8744e-04 - accuracy: 0.9999For batch 161, loss is  0.0000.
162/937 [====>.........................] - ETA: 6:23 - loss: 1.8633e-04 - accuracy: 0.9999For batch 162, loss is  0.0002.
163/937 [====>.........................] - ETA: 6:23 - loss: 1.8658e-04 - accuracy: 0.9999For batch 163, loss is  0.0000.
164/937 [====>.........................] - ETA: 6:22 - loss: 1.8573e-04 - accuracy: 0.9999For batch 164, loss is  0.0000.
165/937 [====>.........................] - ETA: 6:22 - loss: 1.8465e-04 - accuracy: 0.9999For batch 165, loss is  0.0000.
166/937 [====>.........................] - ETA: 6:21 - loss: 1.8362e-04 - accuracy: 0.9999For batch 166, loss is  0.0000.
167/937 [====>.........................] - ETA: 6:21 - loss: 1.8273e-04 - accuracy: 0.9999For batch 167, loss is  0.0014.
168/937 [====>.........................] - ETA: 6:20 - loss: 1.8987e-04 - accuracy: 0.9999For batch 168, loss is  0.0000.
169/937 [====>.........................] - ETA: 6:20 - loss: 1.8892e-04 - accuracy: 0.9999For batch 169, loss is  0.0000.
170/937 [====>.........................] - ETA: 6:19 - loss: 1.8788e-04 - accuracy: 0.9999For batch 170, loss is  0.0000.
171/937 [====>.........................] - ETA: 6:19 - loss: 1.8691e-04 - accuracy: 0.9999For batch 171, loss is  0.0000.
172/937 [====>.........................] - ETA: 6:18 - loss: 1.8610e-04 - accuracy: 0.9999For batch 172, loss is  0.0000.
173/937 [====>.........................] - ETA: 6:18 - loss: 1.8511e-04 - accuracy: 0.9999For batch 173, loss is  0.0000.
174/937 [====>.........................] - ETA: 6:17 - loss: 1.8418e-04 - accuracy: 0.9999For batch 174, loss is  0.0000.
175/937 [====>.........................] - ETA: 6:17 - loss: 1.8323e-04 - accuracy: 0.9999For batch 175, loss is  0.0000.
176/937 [====>.........................] - ETA: 6:16 - loss: 1.8230e-04 - accuracy: 0.9999For batch 176, loss is  0.0000.
177/937 [====>.........................] - ETA: 6:16 - loss: 1.8152e-04 - accuracy: 0.9999For batch 177, loss is  0.0000.
178/937 [====>.........................] - ETA: 6:15 - loss: 1.8072e-04 - accuracy: 0.9999For batch 178, loss is  0.0000.
179/937 [====>.........................] - ETA: 6:15 - loss: 1.7987e-04 - accuracy: 0.9999For batch 179, loss is  0.0000.
180/937 [====>.........................] - ETA: 6:14 - loss: 1.7910e-04 - accuracy: 0.9999For batch 180, loss is  0.0000.
181/937 [====>.........................] - ETA: 6:14 - loss: 1.7824e-04 - accuracy: 0.9999For batch 181, loss is  0.0000.
182/937 [====>.........................] - ETA: 6:13 - loss: 1.7735e-04 - accuracy: 0.9999For batch 182, loss is  0.0000.
183/937 [====>.........................] - ETA: 6:13 - loss: 1.7657e-04 - accuracy: 0.9999For batch 183, loss is  0.0000.
184/937 [====>.........................] - ETA: 6:12 - loss: 1.7569e-04 - accuracy: 0.9999For batch 184, loss is  0.0000.
185/937 [====>.........................] - ETA: 6:12 - loss: 1.7477e-04 - accuracy: 0.9999For batch 185, loss is  0.0000.
186/937 [====>.........................] - ETA: 6:11 - loss: 1.7402e-04 - accuracy: 0.9999For batch 186, loss is  0.0000.
187/937 [====>.........................] - ETA: 6:11 - loss: 1.7314e-04 - accuracy: 0.9999For batch 187, loss is  0.0000.
188/937 [=====>........................] - ETA: 6:10 - loss: 1.7229e-04 - accuracy: 0.9999For batch 188, loss is  0.0001.
189/937 [=====>........................] - ETA: 6:10 - loss: 1.7196e-04 - accuracy: 0.9999For batch 189, loss is  0.0000.
190/937 [=====>........................] - ETA: 6:09 - loss: 1.7121e-04 - accuracy: 0.9999For batch 190, loss is  0.0001.
191/937 [=====>........................] - ETA: 6:09 - loss: 1.7077e-04 - accuracy: 0.9999For batch 191, loss is  0.0000.
192/937 [=====>........................] - ETA: 6:08 - loss: 1.7009e-04 - accuracy: 0.9999For batch 192, loss is  0.0000.
193/937 [=====>........................] - ETA: 6:08 - loss: 1.6923e-04 - accuracy: 0.9999For batch 193, loss is  0.0000.
194/937 [=====>........................] - ETA: 6:07 - loss: 1.6842e-04 - accuracy: 0.9999For batch 194, loss is  0.0000.
195/937 [=====>........................] - ETA: 6:07 - loss: 1.6765e-04 - accuracy: 0.9999For batch 195, loss is  0.0000.
196/937 [=====>........................] - ETA: 6:06 - loss: 1.6691e-04 - accuracy: 0.9999For batch 196, loss is  0.0000.
197/937 [=====>........................] - ETA: 6:06 - loss: 1.6620e-04 - accuracy: 0.9999For batch 197, loss is  0.0001.
198/937 [=====>........................] - ETA: 6:05 - loss: 1.6576e-04 - accuracy: 0.9999For batch 198, loss is  0.0000.
199/937 [=====>........................] - ETA: 6:05 - loss: 1.6507e-04 - accuracy: 0.9999For batch 199, loss is  0.0000.
200/937 [=====>........................] - ETA: 6:04 - loss: 1.6432e-04 - accuracy: 0.9999For batch 200, loss is  0.0000.
201/937 [=====>........................] - ETA: 6:04 - loss: 1.6374e-04 - accuracy: 0.9999For batch 201, loss is  0.0000.
202/937 [=====>........................] - ETA: 6:03 - loss: 1.6299e-04 - accuracy: 0.9999For batch 202, loss is  0.0000.
203/937 [=====>........................] - ETA: 6:03 - loss: 1.6239e-04 - accuracy: 0.9999For batch 203, loss is  0.0000.
204/937 [=====>........................] - ETA: 6:02 - loss: 1.6165e-04 - accuracy: 0.9999For batch 204, loss is  0.0000.
205/937 [=====>........................] - ETA: 6:01 - loss: 1.6104e-04 - accuracy: 0.9999For batch 205, loss is  0.0000.
206/937 [=====>........................] - ETA: 6:01 - loss: 1.6029e-04 - accuracy: 0.9999For batch 206, loss is  0.0000.
207/937 [=====>........................] - ETA: 6:00 - loss: 1.5958e-04 - accuracy: 0.9999For batch 207, loss is  0.0000.
208/937 [=====>........................] - ETA: 6:00 - loss: 1.5894e-04 - accuracy: 0.9999For batch 208, loss is  0.0000.
209/937 [=====>........................] - ETA: 5:59 - loss: 1.5823e-04 - accuracy: 0.9999For batch 209, loss is  0.0000.
210/937 [=====>........................] - ETA: 5:59 - loss: 1.5755e-04 - accuracy: 0.9999For batch 210, loss is  0.0000.
211/937 [=====>........................] - ETA: 5:58 - loss: 1.5685e-04 - accuracy: 0.9999For batch 211, loss is  0.0000.
212/937 [=====>........................] - ETA: 5:58 - loss: 1.5624e-04 - accuracy: 0.9999For batch 212, loss is  0.0000.
213/937 [=====>........................] - ETA: 5:57 - loss: 1.5556e-04 - accuracy: 0.9999For batch 213, loss is  0.0000.
214/937 [=====>........................] - ETA: 5:57 - loss: 1.5502e-04 - accuracy: 0.9999For batch 214, loss is  0.0000.
215/937 [=====>........................] - ETA: 5:56 - loss: 1.5438e-04 - accuracy: 0.9999For batch 215, loss is  0.0000.
216/937 [=====>........................] - ETA: 5:56 - loss: 1.5371e-04 - accuracy: 0.9999For batch 216, loss is  0.0000.
217/937 [=====>........................] - ETA: 5:55 - loss: 1.5307e-04 - accuracy: 0.9999For batch 217, loss is  0.0000.
218/937 [=====>........................] - ETA: 5:55 - loss: 1.5251e-04 - accuracy: 0.9999For batch 218, loss is  0.0000.
219/937 [======>.......................] - ETA: 5:54 - loss: 1.5184e-04 - accuracy: 0.9999For batch 219, loss is  0.0000.
220/937 [======>.......................] - ETA: 5:54 - loss: 1.5117e-04 - accuracy: 0.9999For batch 220, loss is  0.0000.
221/937 [======>.......................] - ETA: 5:53 - loss: 1.5053e-04 - accuracy: 0.9999For batch 221, loss is  0.0000.
222/937 [======>.......................] - ETA: 5:53 - loss: 1.4988e-04 - accuracy: 0.9999For batch 222, loss is  0.0000.
223/937 [======>.......................] - ETA: 5:52 - loss: 1.4930e-04 - accuracy: 0.9999For batch 223, loss is  0.0000.
224/937 [======>.......................] - ETA: 5:52 - loss: 1.4866e-04 - accuracy: 0.9999For batch 224, loss is  0.0000.
225/937 [======>.......................] - ETA: 5:51 - loss: 1.4807e-04 - accuracy: 0.9999For batch 225, loss is  0.0000.
226/937 [======>.......................] - ETA: 5:51 - loss: 1.4749e-04 - accuracy: 0.9999For batch 226, loss is  0.0000.
227/937 [======>.......................] - ETA: 5:50 - loss: 1.4688e-04 - accuracy: 0.9999For batch 227, loss is  0.0000.
228/937 [======>.......................] - ETA: 5:50 - loss: 1.4640e-04 - accuracy: 0.9999For batch 228, loss is  0.0000.
229/937 [======>.......................] - ETA: 5:49 - loss: 1.4582e-04 - accuracy: 0.9999For batch 229, loss is  0.0000.
230/937 [======>.......................] - ETA: 5:49 - loss: 1.4523e-04 - accuracy: 0.9999For batch 230, loss is  0.0000.
231/937 [======>.......................] - ETA: 5:48 - loss: 1.4465e-04 - accuracy: 0.9999For batch 231, loss is  0.0000.
232/937 [======>.......................] - ETA: 5:48 - loss: 1.4407e-04 - accuracy: 0.9999For batch 232, loss is  0.0000.
233/937 [======>.......................] - ETA: 5:47 - loss: 1.4355e-04 - accuracy: 0.9999For batch 233, loss is  0.0000.
234/937 [======>.......................] - ETA: 5:47 - loss: 1.4306e-04 - accuracy: 0.9999For batch 234, loss is  0.0001.
235/937 [======>.......................] - ETA: 5:46 - loss: 1.4269e-04 - accuracy: 1.0000For batch 235, loss is  0.0000.
236/937 [======>.......................] - ETA: 5:46 - loss: 1.4212e-04 - accuracy: 1.0000For batch 236, loss is  0.0000.
237/937 [======>.......................] - ETA: 5:45 - loss: 1.4170e-04 - accuracy: 1.0000For batch 237, loss is  0.0000.
238/937 [======>.......................] - ETA: 5:45 - loss: 1.4112e-04 - accuracy: 1.0000For batch 238, loss is  0.0000.
